state_code,Wave,visit_1,visit_1_se,visit_2,visit_2_se,visit_4,visit_4_se,visit_8,visit_8_se,visit_9,visit_9_se,visit_10,visit_10_se,visit_12,visit_12_se,cov_beh_1,cov_beh_1_se,cov_beh_2,cov_beh_2_se,cov_beh_3,cov_beh_3_se,cov_beh_5,cov_beh_5_se,event_at_least_1,event_at_least_1_se,event_5_10,event_5_10_se,event_11_50,event_11_50_se,event_50,event_50_se,Start_Date,End_Date
NE,9,46.835450320083496,3.373120986240494,5.454407120946719,1.6772616601750154,20.248438334571976,2.5126491766701924,22.77547452960572,2.82427753952046,11.489231325901438,2.2664021865003794,5.870393723129884,1.475430746512746,0.8317588547832065,0.6103657249740062,29.991063076836795,3.1798050378327876,45.595425682881,3.3837068915390187,72.1972437599115,3.0568973060252596,68.37268941876144,3.085104262509057,54.51267408415704,3.411759006374436,13.46714171423189,2.2387984073193996,4.92866545605871,1.3009764932476409,4.297449116988747,1.393629095938132,2020-08-08T10:43:27Z,2020-08-25T14:58:00Z
NH,9,35.827899540351815,4.111119373024289,6.587168090110124,2.256223578749185,16.83618909184078,3.1652132617666835,12.995336934156828,2.7782838169554522,15.955014369618686,3.2417661020113684,3.5950792185098126,1.666913727953341,0.5826898767937629,0.5815649469842922,43.50648595985596,4.465831792190288,63.806577957280034,4.063982823476591,69.27752237332251,3.920879911993219,70.79794530586719,3.9779098923308673,50.60013820116268,4.4084907488583465,15.32027439021908,3.30655931932404,2.696386620174854,0.9676546561791008,0,0,2020-08-08T08:22:52Z,2020-08-24T17:14:23Z
NJ,9,30.823681113784346,2.4821467865697544,1.7657739383724418,0.5021000000546072,19.00248330684866,2.150238989392747,9.431424661251455,1.4458960826188498,9.683634030474032,1.716316080449933,4.052684428253498,0.850685884797343,2.848950580737281,0.7718206441120381,56.79449974011001,2.713801292152603,70.63570932882655,2.496016422379652,76.50658485042537,2.3134730065389277,81.21214836638106,2.212076638775378,37.72585287074413,2.6126233420610823,8.45282637886095,1.4559436183393584,2.4022398893619044,0.8320118014782715,0.7415861911955349,0.41599413993149853,2020-08-07T21:16:22Z,2020-08-25T21:29:14Z
NM,9,38.32551888948016,3.598938624269828,4.79026578039645,1.3628245866969562,17.860498815058197,2.696259625760077,11.036726779156611,2.3179567403112906,12.278817440612901,2.273475307397177,7.607680278189603,2.343322770594439,3.069146238078345,1.3800969820816418,51.61255699025611,3.574724087713928,66.87883491442108,3.2263378134175422,71.69698629619063,3.1855449681848524,80.13068408956381,2.697983149478919,41.56870649666978,3.585877388664936,9.876486793779938,2.3286879325508982,2.642063558491839,0.970512142510286,1.3600475573782451,0.6848550566474089,2020-08-07T23:29:38Z,2020-08-24T23:21:34Z
NV,9,41.68863741230636,2.8669059695546353,8.177650494911571,1.4874303638655342,17.929585161592463,2.2323278866606637,17.05225270384854,2.082330225139079,11.832323080874147,1.8453320510877544,2.4832963895587303,0.9016647442526066,4.033129987431055,1.1556390657599518,50.0699286405793,2.863561817871708,55.53420952793137,2.808547927547773,80.71989598356515,2.120955313970017,84.05100014948428,2.1400013904376505,43.93005554499564,2.8301532567041723,11.181212706544937,1.8523713669289985,5.156921168630785,1.2173856692748273,2.092821139873012,0.7359255571127924,2020-08-08T00:56:46Z,2020-08-25T00:44:46Z
NY,9,30.746581326174056,2.3499437298502497,4.651065749674125,1.1316631537321136,17.38935101628547,2.0673726354386117,11.791634205629892,1.6772643389554414,12.07512640494135,1.6893332129573044,7.006706826737566,1.4140337844173854,14.307100814766807,1.9921839720361438,60.109885820698736,2.5135694604639776,68.73905355163534,2.381895848648732,76.95364830223102,2.153383468605987,81.53594774305348,2.001100639834159,38.4812080950964,2.4982878940992466,9.104388295957715,1.4771820705124763,2.431613072012782,0.6966182800706097,0.7882854590003723,0.3464200385736545,2020-08-07T21:38:17Z,2020-08-26T03:49:26Z
OH,9,31.635370392292618,2.473982575960124,3.096503584655299,0.7391522710564034,15.697194552010723,1.7971653676950459,15.008995717306266,1.898251922785936,11.690494484994648,1.730464991566614,5.6773545682621105,1.090397828035578,1.6287796621087374,0.8453982348618208,46.94640452222381,2.758955319586881,62.36923031854089,2.6110625310409423,75.41108884613844,2.2503825209386137,74.55260542478561,2.2066060928845705,41.910995704873535,2.655400510346685,11.011789432220871,1.5980110725311576,3.927118354488531,0.9492242719760803,2.291736007887183,0.6827049317587288,2020-08-07T23:44:56Z,2020-08-25T19:19:30Z
OK,9,43.32238924440664,2.8767931827716424,7.344238102053195,1.7084993985590535,23.015717041587767,2.516432658968858,16.044225021272307,1.8824660799552524,11.334495870781009,1.7408802006661919,7.186186234962548,1.4038653863004191,0.781466683444282,0.4128927843803129,43.57539578361322,2.945214536225917,54.46974030781918,2.898670960298819,71.9911919528024,2.7056922606137075,69.29480866228012,2.688350341696909,46.30489307002779,2.9115104394618925,11.488973393473008,2.0077203261422825,4.563847326735027,1.0496584555706605,2.2374906312669895,0.6571680320504696,2020-08-07T23:13:58Z,2020-08-24T19:02:02Z
OR,9,42.08237318001517,2.854515786351484,8.644818030437733,1.8690680705738434,20.008266141789264,2.403443690421939,16.22198183504379,2.088621159256672,10.901394983247927,1.6808473630613527,4.709769271344441,1.3318217309911253,4.387724788315199,1.3149071549221687,42.842406837340704,2.8508204553199272,58.88879946750415,2.7707691556404055,73.13000105801444,2.5141372365121395,72.66976082207978,2.508340015236667,46.30642691803584,2.8378785021442967,12.442448906155334,1.7834831939975482,4.021652139011814,1.1332540733055598,1.6967720398875423,0.5670007480490572,2020-08-08T00:14:39Z,2020-08-25T16:49:47Z
PA,9,30.92763095505112,2.427388262696835,4.5608962879290305,1.0123124575861338,16.547067401649034,2.05976318752825,14.0837392051754,1.8864988492191357,11.228555716898345,1.8407361438823908,6.352800254697871,1.451452237735595,1.5521184569743673,0.5415469611087487,43.264720150545905,2.7738581183487923,56.66935241299974,2.771245698949666,72.54142550342091,2.495021343530375,73.44401962190477,2.4393982506264584,44.92618064338821,2.7789153892831684,11.806361233720532,1.6546209094415942,5.174408308029747,1.321513207684143,2.4756726622400236,1.1341438881405863,2020-08-07T23:32:22Z,2020-08-25T20:20:39Z
RI,9,33.45028365909875,3.762304693267002,11.385062194335914,2.9770475532911918,16.82352729809412,2.553561778583574,10.577550602434055,2.032218862074946,8.287664994240892,1.7584343157840605,4.230052308233757,1.9964355673799266,3.812339539011415,1.7989847180507323,53.808216932128175,4.128662424665564,72.13248634512654,3.3981864722715125,83.41797630232195,2.822986621075771,88.32865349497415,2.2027241557146677,43.1650270096767,4.089182847502503,8.574558655867056,1.701257822837039,3.970213298188837,1.7401153649647025,0.7760120655113225,0.7726892873123946,2020-08-08T08:39:54Z,2020-08-26T01:23:15Z
SC,9,34.995253747349594,2.7286193663783003,4.440186378448395,0.9741769009898381,13.422990264023001,1.7541206398409555,15.573331412601762,1.9980030235024142,17.278012420357264,2.20915367645568,5.166253066336746,1.1553287829122922,0.9266131035834938,0.5099644466871983,50.93776141640164,3.0118102296679004,62.60076574587282,2.8256379005602756,74.73759156796824,2.605929783092543,73.11413653461423,2.7101036220211694,45.49056005188419,2.9599590809374177,12.402478000992367,1.772390762604636,4.084020834447101,1.0232372456259091,2.2784093774284564,0.8856862648241571,2020-08-08T00:03:09Z,2020-08-26T03:23:37Z
SD,9,43.65201230863367,4.782470207636714,6.612556894409913,2.2851591165845258,27.65721896056734,4.73464181610673,19.80368165377069,3.6499780115837046,14.557790910882447,4.155090824750494,16.825834398765625,4.312071804152289,0.24350666936726692,0.2440156109534156,35.488798345081335,4.417262953138841,39.47679951178971,4.463552456969452,54.82192709674689,4.856598588697362,46.300937935605326,4.684528054624593,56.771695919172906,4.745228252461887,12.71836208062918,3.0828285219093736,11.957320165716515,3.6681867182779895,4.537300567278508,1.7852294449679271,2020-08-08T04:43:11Z,2020-08-26T04:47:00Z
TN,9,34.651472444013656,2.5363376443243797,4.941774213080299,1.085943168244014,17.63575737540432,2.039908156305982,17.90941859982313,2.0573161703754073,14.470928458293308,2.147204486237787,7.1802474395731855,1.4456350630621921,2.008293143085385,0.8295839674237412,46.88785325166476,2.7921182273251004,57.93600470429728,2.705096775308733,75.60220503234845,2.4086759266462985,70.63437231917179,2.4684354248471987,47.38349266782419,2.7531134007052676,8.872901184431054,1.4543072228967202,6.893813928975214,1.2466632284111288,2.0685624878709143,0.657923244845928,2020-08-08T01:31:21Z,2020-08-25T13:57:12Z
TX,9,29.34977146796293,2.1936846208506164,5.9589239048838,1.0704946607530466,12.255858923125281,1.5759337097163408,10.414639461480075,1.479604231854108,11.594586982619512,1.6987201161799268,7.604489221521868,1.4483871137568785,3.1475097451850926,0.8724680312995549,57.25881101390872,2.4803053300517806,66.57251237561061,2.383021695254926,74.84984889779187,2.1595702902689378,82.67349478751832,1.8178690634647172,34.06304566823413,2.3314114031342075,8.279977396004698,1.3969358251239825,1.3044823929965539,0.44894190545140095,1.7864215172477567,0.6953442021109496,2020-08-08T00:12:41Z,2020-08-26T02:43:16Z
UT,9,43.411613469944136,3.7500440286636674,13.478057603426969,2.659869516259132,30.758774323870675,3.4633521232372635,20.713063052784335,2.9949459992586003,19.308060880856452,2.9547480864598805,7.815777183695773,1.805876518391219,4.256725426206963,1.419636318964979,36.15731060073251,3.7559584750345243,52.459055536539246,3.7821203105669423,75.89338863202975,2.9956723329306403,68.56363427825278,3.4196938737219442,50.36381548888023,3.8038466708423218,13.588829008155285,2.4450290844870013,5.571760974512928,1.422440815614458,1.2483770714427571,0.6062133701591234,2020-08-08T00:53:43Z,2020-08-25T11:05:52Z
VA,9,32.92753817687855,2.44131161878474,8.680409009541751,1.5321911590629294,14.950795553271956,1.9128628333113462,12.372172037506639,1.530652796499062,11.183546471632363,1.8446605464735149,6.044599360324209,1.1416206140199257,2.0261750235219282,0.8492942235105574,51.27975912512896,2.6579813998761312,60.72065866857705,2.647985135109061,74.65660853947452,2.4366536920163924,77.45722802560823,2.3512823627886736,37.284623594887165,2.560043026508955,9.209070282531163,1.5303072691512913,2.5812099973838687,0.7679037165101058,2.1800014419835736,1.0626705941222547,2020-08-08T01:52:07Z,2020-08-26T01:15:18Z
VT,9,23.222329131334615,3.9326045537319496,3.9153868849532216,2.8490686593430055,19.185806029874822,4.558652987440446,4.472856216614534,1.641940685347571,21.069886593219426,5.792017380050698,0.942966560590033,0.6911602373865025,5.149813877992413,2.5700336293676966,47.42882442136276,5.539738587475438,56.6789387451636,5.6635328479027285,70.64528253008517,4.904959961249997,78.47166410062735,4.483448463014157,40.86382940924928,5.715384498404167,11.96956312243853,3.319522666150461,0.4121283542588914,0.41299661214097744,1.176496001795177,0.9248824790304006,2020-08-08T10:05:39Z,2020-08-26T02:31:12Z
WA,9,33.052422068303486,2.754107992971575,6.077052521767659,1.3303694170688392,18.634875214559273,2.324743307283791,13.605158749397189,1.783249163038914,11.086820399186573,1.7623334466617995,2.1541813735280915,0.8031632353696248,2.8126285909036945,0.8073404327466914,49.360726713909834,2.842869778307094,63.33277701954996,2.700624542510935,70.85699468911822,2.626734910212057,80.51626606683227,2.0629076183870962,40.68301865444592,2.79290976128699,6.4698701615672345,1.2512420201553198,2.5844087961484568,0.9207781812121408,1.421121612878787,0.6118275236389257,2020-08-08T00:33:59Z,2020-08-26T03:09:55Z
WI,9,36.451403839050926,2.814779895698653,6.851009571821937,1.4337497798233445,19.75219286379968,2.133904746309197,18.02417097183955,2.0261971704123085,10.56536209509569,1.8425117897941226,6.5965963982392974,1.4009970895247792,2.8438403012192732,0.9742684680171901,43.17790937443188,2.892313726922588,56.58857394896336,2.8660007796134277,72.30006749753363,2.574251875375324,73.47719794257837,2.391349425389398,49.38214528131788,2.919329537416998,11.586811612837753,1.6978488735108679,4.840311383832795,1.0461215824224648,2.005707595245068,0.9339944566594321,2020-08-08T00:44:43Z,2020-08-25T15:01:29Z
WV,9,34.76917938475974,3.035565694790169,2.7259452975647407,0.9884323452452517,21.97398351666655,2.7605444248740283,17.295282550243964,2.5190612054592805,14.916868108778928,2.2166112604216437,6.03185227749273,1.6029978170366093,1.1236175403174489,0.5358035997818721,44.672518150752275,3.446892244611018,54.43181529086759,3.3644848259121294,76.22496482908299,2.9444989353935114,66.38456435726194,3.2010331960835443,41.53548537365772,3.250644560755848,7.453730684062592,1.389823283438491,4.142407568525579,1.0925653273374651,0.86768030801227225,0.5259906126034625,2020-08-08T00:41:27Z,2020-08-24T10:43:37Z
WY,9,42.64976522877087,5.259762675955047,2.8371739529817477,1.1971092765960811,23.203694895949813,4.647965073992418,15.127007533589968,3.3170990752519196,18.54530178851354,4.147472994174246,5.641082832156511,1.9318923118293776,1.017176638531621,0.8031249819854914,29.38238467374898,4.848287516030431,36.16210762968566,5.010866870056523,70.20189276920357,4.62139624043987,49.76463617789063,5.3403466604431324,62.19872510866663,5.385467834897737,23.95585175686887,4.152629542137961,3.9940997268571996,1.4895810444099704,3.9991892837909577,2.6328120914698796,2020-08-09T19:15:42Z,2020-08-26T02:40:11Z
AK,10,46.266883023124755,4.568878219825956,4.664157971062439,1.5019509477736634,22.56477439050974,3.7028209874115188,6.4405980219172685,1.767254673735433,12.447157231694002,2.6615460284838246,4.229036107304366,1.4381361268177244,0.9466044570266402,0.6743870741954567,39.78563119125067,4.648716492605411,52.45913852677183,4.605204321227338,67.76578868875525,4.176613708430389,78.67085320498481,3.2488412867149217,48.79351862580808,4.619224735060868,8.820677578202348,2.301807956041505,2.186098058517534,1.012566090749376,1.9851891201273029,1.1488493514881752,2020-09-04T17:00:16Z,2020-09-27T22:13:12Z
AL,10,38.57851499487074,2.8717364919087465,6.922150154355297,1.299343959039521,17.099459331024836,2.049328505105651,18.32614126524771,2.0111223364641955,13.001359707610344,1.8323274936791316,6.3961102181660765,1.4405437270488846,1.0488259284809405,0.7238976484492732,48.804703028711444,2.9751056945715613,55.44331670361746,2.9233530077377208,76.02842535905499,2.439245305657595,72.2521827800671,2.5532384809383273,47.74908291433179,2.953435449284701,8.910384013912722,1.3427971313720626,8.366592107624315,1.8509306420762945,2.586434876413708,1.2575656077719428,2020-09-04T16:22:32Z,2020-09-22T15:42:42Z
AR,10,42.061775492832254,3.780809234843277,5.643150550351577,1.52240427020316,18.530709946673536,3.2518289257595376,11.903678156344627,2.106560054595426,10.022292634500912,2.3803980072047706,6.200132071929987,1.5954313465470382,0.13842105312702058,0.13863558302330592,40.064755558830846,3.7581901527710952,53.722284050453105,3.7765352241122456,68.65137611248655,3.577714252994263,69.31238696016379,3.5765885215423556,46.433666128113764,3.7995096274049462,13.425102499665167,2.751602041725461,3.908302314534156,1.1599101640244645,1.8603305854863674,0.7514519170339231,2020-09-04T16:18:13Z,2020-09-22T00:39:09Z
AZ,10,33.55712118129668,2.5817233344020467,9.37294931170745,1.4638546787408013,18.32192073381377,2.2825843452970296,19.468832338259755,2.2103222621871517,12.33714099876434,1.9479772015410532,6.117422244886337,1.5885627009727274,3.9504427544943295,1.253693434938213,50.355659302935706,2.845706116461126,53.67367943624311,2.847798453109921,73.72621923711749,2.4871361958625107,73.1826746833534,2.60197497404057,45.07122727629273,2.803234421920084,10.4851350562,1.6572750931865912,4.523170110052368,1.1115633029053518,2.6716232747895168,0.9518471966499985,2020-09-04T16:29:32Z,2020-09-22T03:01:45Z
CA,10,33.237338463923074,1.8307719070540838,6.603525241095724,0.8784714415320771,13.773610757238838,1.312160290433117,10.39054072340563,1.138987069310852,11.375573978327443,1.295504489777617,3.01938022931935,0.6243504747470974,3.3653665060120947,0.8619682940528851,56.31945528346246,1.926589004587135,66.86300504032191,1.808819621393717,74.37353009250344,1.6727459289278563,80.42487629797411,1.50326330775621,37.886869639266536,1.8425187036202673,8.462367675423444,1.0599067795874246,2.261558699061056,0.46974074777770225,0.7850489123374549,0.3027820807939769,2020-09-04T16:15:12Z,2020-09-22T15:49:05Z
CO,10,32.49980617854448,2.8469752587483703,5.612276641741657,1.1035221560385426,17.626169989316857,2.506468303608274,16.79129877392154,2.405731512789576,10.603843326899659,2.086297612704571,5.320521700182853,1.51173795769168,2.575833369274882,0.7321358224664523,40.084645754940446,3.1440070454737317,51.685350677112275,3.178971199710211,67.5313001804572,3.151197486709097,72.26693967327955,3.0426330451926353,45.97849207647897,3.15589849301409,14.205747127672682,2.1275610506151144,5.514188787615222,1.5606623473366146,1.6650444914094082,0.5848509172430203,2020-09-04T16:32:04Z,2020-09-26T14:48:51Z
CT,10,39.72940230584761,3.0431616012244462,5.911943736526712,1.6855426989195832,18.747981068223996,2.3455603107518304,11.15295421366038,1.8113849787807907,13.260705735720999,2.3228090594385393,4.241144043720472,1.1738864341948831,4.398954950254213,1.8319479310211633,45.79059058905158,3.1029911612784113,59.029622957651654,3.076286795927789,73.88916204849933,2.923319577100447,78.60690199977654,2.7514381375319448,48.295859934144104,3.1306198978312954,14.871988449267517,2.702558963069186,3.487842448273501,1.0914680280841413,1.1047417920821645,0.5218423908929342,2020-09-04T17:58:04Z,2020-09-22T09:38:15Z
DC,10,29.854793932441304,3.363310681091076,6.295994315813956,1.5869006689904055,15.212391973058633,2.5335662623209503,12.49922334830916,2.1929829060628703,12.994648095544614,2.3505331834807195,7.128325498707919,1.7078498943774552,13.040280115819947,2.4472070186758654,63.15934375167641,3.4696380070038337,64.15245465936327,3.548697756245877,70.55488443432796,3.4241658372557127,75.77281496280177,3.3694298731737877,44.513291897966276,3.6323835620745273,9.04282922084107,2.064404028202136,0.9701552102861534,0.5104828607172469,2.3996746380558487,1.18901690104957,2020-09-04T15:46:31Z,2020-09-27T23:31:56Z
DE,10,40.108830911101215,3.4659008862714247,7.8984917672916515,1.9458461002512657,18.020167360223756,2.5930787004615286,14.27767004402169,2.269741098687556,14.174691742067273,2.217287771178903,4.092561779070972,1.0452640024778226,3.460279201144222,1.2857275873984282,49.00435860639685,3.584168912146531,60.87037907617707,3.358529935392089,75.3964789600603,3.180123375582729,78.9154963152481,3.1919536941296482,51.35116916886042,3.577143249577587,14.397597193167641,2.8295290743125885,4.217477133352356,0.9726002985547978,2.676274426127554,1.2802486801885307,2020-09-04T20:11:51Z,2020-09-23T06:41:17Z
FL,10,37.73885371150641,2.1130942456757382,5.349311646478705,0.8060987203202056,14.460809737744768,1.5406362870795474,16.611012587262124,1.622982742466516,11.572281872142298,1.3903587849574708,3.6497811942946186,0.8398459341918721,4.704660730061285,0.9641547676456554,52.90771245334908,2.1746226996698033,63.427895826327806,2.061697287984352,78.100694146727065,1.7668124327566765,79.19893308928732,1.7091558515129692,39.87717542086149,2.103528153045563,8.196564083717947,1.0024736582260756,4.6468804611039936,0.8718630201521721,2.2661690895439386,0.7534836524898192,2020-09-04T16:02:20Z,2020-09-27T09:32:39Z
GA,10,34.32733356266529,2.476367997831312,8.393129884420556,1.7043130683373302,13.23282643327791,1.7265731117540717,14.065649448904495,1.6834634165251243,17.275881573068506,2.19263930898703,3.979968514126285,1.0389904457094896,1.9472926203772014,0.6737377269177378,55.61238768148604,2.6950235437853376,63.656726127291904,2.5905079299793075,79.51585586111332,2.1261014277331367,72.48329516337425,2.529131230142709,44.580541240583074,2.705282045605526,8.853080200145255,1.3334068169372975,4.429118118783711,0.9040130218759234,2.6338880458031055,1.1278519723170348,2020-09-04T16:02:58Z,2020-09-22T14:24:25Z
HI,10,37.01357224155277,3.3800056785238968,2.403340264052314,0.9739005227426609,14.481903306941762,2.551048350506067,6.321447071145814,1.440086346155058,8.023398902260864,1.8539359821441843,3.7258968697880075,1.4476811875333584,3.2145416529797086,1.5913434659897536,60.06124799852882,3.396163483673145,71.31547029067265,2.9475108566313706,78.03865902821794,2.785916200462399,86.60534941965012,2.2208227920869286,36.96931504626726,3.3435231911179835,9.299926389809903,1.9380717040243338,3.1725652068087284,1.0163007012628817,0.5445308568675269,0.3915986254332342,2020-09-04T19:42:39Z,2020-09-27T23:45:37Z
IA,10,43.15318340026296,3.4721917204156205,6.1359295946768535,1.412806424290487,24.17736303631428,3.1837678993082776,19.83797139748463,2.819597289206061,17.323612949320648,2.9470430080771366,4.382807690919352,1.240728790961809,1.0503113194105684,0.5420411557913156,40.59258146583875,3.504926587357814,51.75959457037902,3.500598509916477,75.86386277475258,3.20112001357886,63.87174100407804,3.3085546700080655,46.569559501968115,3.4854553424179375,11.977486050973127,2.0504156046986544,4.816371714557851,1.2635715140467791,3.3631592833164476,0.8826334405494444,2020-09-04T16:52:24Z,2020-09-20T22:36:20Z
ID,10,50.734412436589295,3.362294262114836,9.678127192410633,1.8696478764991717,26.37909778494678,2.9587609318280435,18.121535304329424,2.3054862406327024,15.342203555161685,2.643869745582533,7.994240916518799,1.9183093349757259,2.0762573151570383,1.090886722286719,30.92359308822762,3.25417740037651,43.4006585630319,3.3564668927836596,68.08372158619476,3.1073522537323206,61.24420825334974,3.267021769449568,57.06442661096459,3.3413598314975355,11.809047264505683,2.1419069608488708,9.638341317194566,1.9864149777448892,5.058185985698438,1.4115792782997076,2020-09-04T16:29:04Z,2020-09-28T00:21:44Z
IL,10,38.681218731943005,2.5465930743965686,5.447027955961743,0.8763952308186206,18.60499227247123,2.201321720644472,13.011192240087993,1.568175082455941,12.933245507531144,1.8176880374486848,5.164962776950328,1.1142936279333535,4.816521953957605,1.1599964072785807,50.30044250047477,2.5777247283467357,61.51454458636475,2.497401120287602,75.66551427117037,2.1581313092182968,78.9343482201451,2.0878046272760393,47.03434394014333,2.5729813675326745,10.286752222443154,1.4872778196375958,4.01956662586963,0.8844932870577268,1.0384163742683263,0.33512107787140066,2020-09-04T16:03:00Z,2020-09-26T15:17:39Z
IN,10,41.48252270457394,2.837448268387512,6.585893027763137,1.5308402436533008,19.681696284082303,2.2045074746347004,18.968155407928418,2.258652230875414,14.849352494490772,2.167577862862308,5.315946041476885,1.4377188102356937,3.325385194271032,1.2288728837468779,36.6154344679556,2.748320932262431,51.981002316763814,2.8981287286746182,73.35916105114605,2.4706021444183204,68.82046802410058,2.671728844825534,55.128731525442575,2.912099643784262,13.89986511643396,1.9871514914176664,5.809060158000204,1.3483329921718719,3.2419656577807565,0.8915773161470402,2020-09-04T16:22:17Z,2020-09-22T15:52:14Z
KS,10,46.87092180976586,3.1526214175149816,6.141292704264564,1.2770455547344006,21.994205413463558,2.683794243252691,20.227720768859083,2.499231973509734,11.204407165610137,1.6492631158973898,4.421902247547674,1.007213370882349,1.0243645800783594,0.48425014181239884,39.24083274881552,3.0661713368531016,52.221669993204934,3.132018376479025,70.15181273639314,2.9461141070240227,70.18743784492837,2.9188564655825657,54.47666395330809,3.156738406814024,12.494638713463782,1.7721151942915212,4.961229218864004,1.1109717715701561,3.2259181043050797,1.0262971226012525,2020-09-04T15:46:56Z,2020-09-23T13:47:40Z
KY,10,30.527324567850044,2.964543800276663,7.948462860026671,2.136944155853469,12.839159804459621,1.9474609038195918,12.632766236696193,2.2498496822082266,8.553962601772847,1.4692920876173532,5.841279836752644,1.4529345054367455,0.7638320235219189,0.4546045147545091,52.98730064985319,3.341038551808326,60.06360153846797,3.1990484112711743,74.09420346883311,2.9806610997670306,74.50084241738621,2.8652706568422945,39.98012142447721,3.180349141972235,8.217782933410547,1.619565651160694,3.993422587013561,1.0618974944920727,2.95615879282572,1.4433835758961102,2020-09-04T17:02:02Z,2020-09-22T11:52:59Z
LA,10,43.88802209450962,3.479042161906488,6.560064000914107,1.3542485521165648,17.14079314978162,2.661701945403783,16.12513010147516,2.5304180033918984,16.21397579922715,2.6630611717539705,9.939215291210765,2.1219955819737373,1.0317386989976054,0.593828967863228,46.08345855556733,3.578401276713409,58.355807299861404,3.377565160256314,74.13112337398144,3.125871485489474,73.05808465061921,3.0358615592003835,46.48549518065978,3.4897097808606587,9.54276591679093,2.3282430275486905,7.758689865468729,1.592063920425765,2.751512244252851,0.9236405586236283,2020-09-04T16:50:50Z,2020-09-21T17:49:54Z
MA,10,33.005018839967036,2.703496170906814,5.5544024811354324,1.2439566009453178,16.04331768944667,1.948107117286313,14.831284158982077,2.0498004655779174,13.997524430832883,2.356158320471387,1.8312430318876989,0.504675855366218,4.046273201516259,1.2174211695989505,49.27027799584978,3.0579358053241856,61.94672409847257,2.8873216114364575,75.40552131188333,2.539287038182211,84.02002137566855,2.097186105623939,46.21881310181585,3.0311757229464513,10.315809811748306,1.5900491256293725,2.752155035863759,0.9272571163396063,1.3102809916750957,0.6585796860483989,2020-09-04T15:48:08Z,2020-09-22T07:41:45Z
MD,10,32.81700686046021,2.579104858912125,5.846866688009157,1.3380402192778094,14.647033719744233,1.9358818391118706,12.364035186951652,1.6646221438083313,11.832513368963445,1.9661206627386512,3.0876285426691195,0.8119324613524979,3.126839209819417,0.9710845690883411,55.01440871710689,2.7644315727702966,69.30327550360444,2.52531434931609,84.24549438423628,1.8041014964759363,86.36886607964908,1.6850323525579536,37.93827960387275,2.627390423643421,9.934709734758362,1.444711400509901,2.5901691938433298,0.755052451527714,1.2344987856410572,0.8367114897397786,2020-09-04T16:29:00Z,2020-09-30T19:14:11Z
ME,10,39.006756323298774,3.5545832885010578,3.7585076947353566,1.0636240695593606,18.49510126052179,2.9176313592720575,13.758813425658701,2.679759256101905,14.719686581289285,2.6803124528772297,1.8032486307669242,0.6863140890508623,0.19070436704174332,0.19087602483826133,44.440448952417924,3.7358906098028064,57.075899961625275,3.695532816022985,65.24757977832222,3.6267760650318213,73.73389456472304,3.468888626062209,47.967126568039554,3.720182752392546,13.349159581211289,2.785048858447534,4.44023330716824,1.0961856396484815,1.2742760218040867,0.6405275217388173,2020-09-04T16:03:34Z,2020-09-28T00:00:53Z
MI,10,35.48139933562873,2.908599411239339,6.546815550158176,1.4460986260162578,14.500116817959485,2.1726751160877624,20.462249800834982,2.594697259212551,10.195319083952139,2.0803239227674957,3.2597505663793394,1.014521031872143,1.9306085667907324,0.8001207515975853,45.601467399931366,3.0969721933736403,59.05089122671077,2.9396387116600287,76.04616063784604,2.349006944614832,75.75135816145114,2.5413755989425013,45.82000816617799,3.0126458459326084,14.335550409128034,2.1022548292925194,5.43769912649064,1.2655442137383446,2.175591718725605,0.7412361336298472,2020-09-04T15:17:28Z,2020-09-23T14:16:01Z
MN,10,34.88964315267496,3.1358575140504246,7.886364283893007,2.004754481336823,22.285157399108005,2.7732007005343187,17.31537216827857,2.227353925499153,10.173343348331489,2.5696963615458066,6.511357009616058,1.5353513093446334,1.4802576289295795,0.6652848661387113,36.79600920100387,3.3217354163880906,51.56635323288615,3.454088104633303,73.79222000916545,2.7851454299731366,74.35674888399303,2.922546502932367,48.56443008865087,3.4562022941812884,13.407221759174407,2.2046548283566265,5.872089465542769,1.4333303122036574,2.2512943325098527,0.6346590969362534,2020-09-04T15:20:56Z,2020-09-22T01:00:50Z
MO,10,41.42741450279288,2.6603748459562677,6.837603099372395,1.3101737985486461,20.395185986158708,2.2285561629274,20.838421857874653,2.190734537620189,10.505359546356944,1.3734152595482978,4.107057222534166,0.7606391563601588,0.5203709273730024,0.39026995108894175,43.411222763471805,2.7489410154722718,52.37939956328395,2.7564891035122465,68.2748077328517,2.547232106185928,69.18998963911883,2.5045974982247285,47.49699875874717,2.745300638364189,13.30443144994747,1.796392201962515,4.50418699450984,0.9162119066143292,3.9602446006166554,1.0934267016462587,2020-09-04T15:33:30Z,2020-09-23T13:14:19Z
MS,10,46.032533606354235,3.319574408374896,1.9660677909724769,0.6490880585623373,19.943140007164747,2.55312391095781,21.472052845895412,2.8429357024273236,8.130935222947599,1.4878741279228678,12.056324647700045,2.4687151697195557,0.3942197826745014,0.3104049899993021,33.815549693758,3.024118571099558,47.533626161786614,3.350637819344389,70.17970750960326,3.0539714332983596,68.65428573233153,3.2228477959615156,52.898694770591014,3.3481740753514866,19.087937041422844,2.7372434031441,6.806767128944003,1.879704371648818,3.223917969025838,0.9487775582727476,2020-09-04T15:14:21Z,2020-09-23T11:26:26Z
