,month_yr,state_code,case_cnt,case_cnt_norm
759,2020-04,MA,55585.0,0.7958082231750636
760,2020-05,MA,34760.0,0.49765753058496376
761,2020-06,MA,11917.0,0.17061521265768162
762,2020-07,MA,8730.0,0.12498706104737439
763,2020-08,MA,10921.0,0.15635552046945886
764,2020-09,MA,3583.0,0.05129766778152835
765,2020-10,MA,26460.0,0.3788267623497739
766,2020-11,MA,67556.0,0.9671965516742754
767,2020-12,MA,149046.0,2.1338856243833866
768,2021-01,MA,148847.0,2.1310365493377477
769,2021-02,MA,57123.0,0.8178277076986445
770,2021-03,MA,54432.0,0.779300768262392
771,2021-04,MA,53393.0,0.7644254467929509
772,2021-05,MA,17972.0,0.2573044056292569
773,2021-06,MA,3021.0,0.04325153624560344
774,2021-07,MA,9814.0,0.14050664571809077
775,2021-08,MA,40089.0,0.573952610575967
776,2021-09,MA,52082.0,0.7456559121958022
777,2021-10,MA,39971.0,0.5722632092926233
778,2021-11,MA,67175.0,0.9617417899034794
779,2021-12,MA,221517.0,3.171450034596934
780,2022-01,MA,470980.0,6.743001834145749
781,2022-02,MA,59698.0,0.8546938797716102
782,2022-03,MA,27469.0,0.3932725750183651
783,2022-04,MA,58342.0,0.8352800819731864
784,2022-05,MA,113733.0,1.6283108149027528
785,2022-06,MA,53866.0,0.7711973688863538
786,2022-07,MA,42217.0,0.6044191015162663
787,2022-08,MA,38331.0,0.5487833948461521
788,2022-09,MA,45692.0,0.6541705376147343
789,2022-10,MA,35696.0,0.5110582051714864
790,2022-11,MA,23081.0,0.33044975441402613
791,2022-12,MA,45167.0,0.6466541335998579
792,2020-01,MI,0.0,0.0
793,2020-02,MI,0.0,0.0
794,2020-03,MI,7627.0,0.07588442365496675
795,2020-04,MI,33719.0,0.33548536531032175
796,2020-05,MI,16007.0,0.15926078005048547
797,2020-06,MI,13495.0,0.13426777202357104
798,2020-07,MI,19902.0,0.19801387171642168
799,2020-08,MI,22411.0,0.22297703140572436
800,2020-09,MI,24911.0,0.2478506460821918
801,2020-10,MI,59090.0,0.5879127564929835
802,2020-11,MI,190938.0,1.899727295638133
803,2020-12,MI,138566.0,1.3786549165037527
804,2021-01,MI,81233.0,0.8082233364053906
805,2021-02,MI,36663.0,0.36477653395332976
806,2021-03,MI,100259.0,0.9975214935391781
807,2021-04,MI,189753.0,1.8879372022814875
808,2021-05,MI,55623.0,0.5534180276596585
809,2021-06,MI,8407.0,0.08364499143402458
810,2021-07,MI,11005.0,0.1094936518058095
811,2021-08,MI,49154.0,0.48905506232283147
812,2021-09,MI,89538.0,0.8908534843606153
813,2021-10,MI,124410.0,1.2378105607597238
814,2021-11,MI,199575.0,1.9856606596223927
815,2021-12,MI,234067.0,2.328836946590678
816,2022-01,MI,546333.0,5.435710610815386
817,2022-02,MI,102084.0,1.0156792322529993
818,2022-03,MI,27028.0,0.26891362299022437
819,2022-04,MI,44146.0,0.439228237402932
820,2022-05,MI,101885.0,1.0136992925247525
821,2022-06,MI,78600.0,0.7820264454281352
822,2022-07,MI,65881.0,0.6554794434001395
823,2022-08,MI,98047.0,0.9755133192734398
824,2022-09,MI,65808.0,0.6547531338515867
825,2022-10,MI,50009.0,0.49756183854218333
826,2022-11,MI,52267.0,0.5200276873179687
827,2022-12,MI,41061.0,0.4085341968921712
828,2020-01,MN,0.0,0.0
829,2020-02,MN,0.0,0.0
830,2020-03,MN,628.0,0.01100327820597506
831,2020-04,MN,4507.0,0.07896779438587516
832,2020-05,MN,19724.0,0.3455870371570893
833,2020-06,MN,11478.0,0.20110768670092635
834,2020-07,MN,18165.0,0.31827157422219265
835,2020-08,MN,21410.0,0.37512768533427715
836,2020-09,MN,23274.0,0.4077870970794006
837,2020-10,MN,49339.0,0.8644757060582858
838,2020-11,MN,170296.0,2.983780677332371
839,2020-12,MN,96539.0,1.6914736858704242
840,2021-01,MN,46514.0,0.8149784752750382
841,2021-02,MN,22787.0,0.39925430012667784
842,2021-03,MN,34945.0,0.6122763645028638
843,2021-04,MN,56298.0,0.986405344649656
844,2021-05,MN,25572.0,0.44805068516432206
845,2021-06,MN,3981.0,0.06975167283118903
846,2021-07,MN,7336.0,0.12853510974368318
847,2021-08,MN,37263.0,0.652890375460587
848,2021-09,MN,61140.0,1.0712427221549605
849,2021-10,MN,76477.0,1.3399645021629851
850,2021-11,MN,124820.0,2.186989149155744
851,2021-12,MN,109858.0,1.9248377980127518
852,2022-01,MN,299551.0,5.248476098531904
853,2022-02,MN,91853.0,1.6093696067729732
854,2022-03,MN,16024.0,0.28075880568876493
855,2022-04,MN,23037.0,0.40363458603669977
856,2022-05,MN,54661.0,0.9577232325108325
857,2022-06,MN,45683.0,0.8004184049101253
858,2022-07,MN,37403.0,0.6553433355701993
859,2022-08,MN,40255.0,0.7053136372317294
860,2022-09,MN,33978.0,0.595333418602899
861,2022-10,MN,21251.0,0.3723418234955032
862,2022-11,MN,21920.0,0.3840634685907219
863,2022-12,MN,28925.0,0.506799079789536
864,2020-01,MS,0.0,0.0
865,2020-02,MS,0.0,0.0
866,2020-03,MS,936.0,0.03172919000733907
867,2020-04,MS,5878.0,0.19925660134950754
868,2020-05,MS,8686.0,0.29444417137152473
869,2020-06,MS,11747.0,0.3982081143335599
870,2020-07,MS,31499.0,1.067775380385869
871,2020-08,MS,24203.0,0.8204504121235336
872,2020-09,MS,15240.0,0.5166162988374439
873,2020-10,MS,21970.0,0.7447545987833754
874,2020-11,MS,33110.0,1.1223861978023468
875,2020-12,MS,62541.0,2.1200590515480693
876,2021-01,MS,59190.0,2.0064644834769227
877,2021-02,MS,19794.0,0.6709910117577667
878,2021-03,MS,10351.0,0.35088551898073367
879,2021-04,MS,6754.0,0.22895186892047872
880,2021-05,MS,5813.0,0.19705318537677566
881,2021-06,MS,4051.0,0.1373236631621053
882,2021-07,MS,21741.0,0.7369917948179047
883,2021-08,MS,93217.0,3.1599357958484253
884,2021-09,MS,51672.0,1.7516140022000262
885,2021-10,MS,15924.0,0.5398030146120377
886,2021-11,MS,9853.0,0.33400396275888017
887,2021-12,MS,29566.0,1.00224917922755
888,2022-01,MS,183681.0,6.226548450574837
889,2022-02,MS,62522.0,2.119414976109886
890,2022-03,MS,4618.0,0.15654423018578187
891,2022-04,MS,3017.0,0.10227239984203203
892,2022-05,MS,10763.0,0.3648517863771265
893,2022-06,MS,26782.0,0.9078751781800801
894,2022-07,MS,40012.0,1.3563550753991997
895,2022-08,MS,37917.0,1.2853372836626875
896,2022-09,MS,14416.0,0.48868376404465813
897,2022-10,MS,5600.0,0.18983276072766966
898,2022-11,MS,6958.0,0.23586720520412954
899,2022-12,MS,15122.0,0.5126162513792537
900,2020-01,MO,0.0,0.0
901,2020-02,MO,0.0,0.0
902,2020-03,MO,1349.0,0.0218702837640947
903,2020-04,MO,6213.0,0.10072651818111221
904,2020-05,MO,5734.0,0.09296086516183767
905,2020-06,MO,8978.0,0.14555330439884523
906,2020-07,MO,28799.0,0.466895702092041
907,2020-08,MO,35254.0,0.5715455773309077
908,2020-09,MO,43737.0,0.7090738332025277
909,2020-10,MO,59860.0,0.9704634441206144
910,2020-11,MO,125056.0,2.0274352901427926
911,2020-12,MO,103656.0,1.6804937982587105
912,2021-01,MO,80893.0,1.3114550515410768
913,2021-02,MO,25070.0,0.40644033652027733
914,2021-03,MO,64300.0,1.0424456975769378
915,2021-04,MO,12010.0,0.19470875315550581
916,2021-05,MO,18369.0,0.2978022553466683
917,2021-06,MO,15454.0,0.25054363624189735
918,2021-07,MO,60993.0,0.9888318885273744
919,2021-08,MO,79138.0,1.2830026067627327
920,2021-09,MO,62277.0,1.0096483780404193
921,2021-10,MO,35254.0,0.5715455773309077
922,2021-11,MO,49966.0,0.8100597468915907
923,2021-12,MO,100949.0,1.6366073207572986
924,2022-01,MO,322477.0,5.22806782608893
925,2022-02,MO,67468.0,1.0938060081511796
926,2022-03,MO,14903.0,0.24161070343684457
927,2022-04,MO,5450.0,0.08835659489571247
928,2022-05,MO,37722.0,0.6115573344323056
929,2022-06,MO,45904.0,0.7442057123106027
930,2022-07,MO,65720.0,1.065467048907564
931,2022-08,MO,45090.0,0.7310089658436101
932,2022-09,MO,40458.0,0.655913966291878
933,2022-10,MO,16332.0,0.2647779647406929
934,2022-11,MO,26264.0,0.4257977263010995
935,2022-12,MO,32394.0,0.5251786302847173
936,2020-01,MT,0.0,0.0
937,2020-02,MT,0.0,0.0
938,2020-03,MT,194.0,0.017568151296194504
939,2020-04,MT,254.0,0.023001600150687647
940,2020-05,MT,63.0,0.005705121297217802
941,2020-06,MT,452.0,0.04093198137051503
942,2020-07,MT,3010.0,0.27257801753373945
943,2020-08,MT,3463.0,0.3136005563851627
944,2020-09,MT,5739.0,0.5197093829322693
945,2020-10,MT,19622.0,1.7769188903810749
946,2020-11,MT,29455.0,2.6673706001515933
947,2020-12,MT,19445.0,1.7608902162603202
948,2021-01,MT,12260.0,1.110234715934766
949,2021-02,MT,6038.0,0.5467860697238268
950,2021-03,MT,4678.0,0.4236278956886489
951,2021-04,MT,4254.0,0.385231523783564
952,2021-05,MT,2997.0,0.2714007702819326
953,2021-06,MT,1934.0,0.1751381680764957
954,2021-07,MT,2618.0,0.23707948501771758
955,2021-08,MT,10768.0,0.9751229544197031
956,2021-09,MT,23936.0,2.167583863019132
957,2021-10,MT,24856.0,2.2508967454546935
958,2021-11,MT,15182.0,1.3748436751485822
959,2021-12,MT,6562.0,0.5942381897197336
960,2022-01,MT,45146.0,4.088308033082459
961,2022-02,MT,23931.0,2.167131075614591
962,2022-03,MT,5937.0,0.5376397641520967
963,2022-04,MT,1423.0,0.12886329533239577
964,2022-05,MT,3666.0,0.33198372500953116
965,2022-06,MT,7732.0,0.70019044238235
966,2022-07,MT,11272.0,1.0207639247974456
967,2022-08,MT,7607.0,0.6888707572688226
968,2022-09,MT,6412.0,0.5806545675835008
969,2022-10,MT,3901.0,0.3532647330229627
970,2022-11,MT,3549.0,0.32138849974326955
971,2022-12,MT,4885.0,0.4423732942366502
972,2020-01,NE,0.0,0.0
973,2020-02,NE,3.0,0.0001527734491967172
974,2020-03,NE,186.0,0.009471953850196467
975,2020-04,NE,4133.0,0.21047088851001072
976,2020-05,NE,9769.0,0.4974812750675768
977,2020-06,NE,5093.0,0.25935839225296026
978,2020-07,NE,7017.0,0.35733709767112154
979,2020-08,NE,8076.0,0.41126612523756273
980,2020-09,NE,11277.0,0.5742753955304599
981,2020-10,NE,25197.0,1.2831441998032278
982,2020-11,NE,58282.0,2.967980722027691
983,2020-12,NE,38752.0,1.9734255677570618
984,2021-01,NE,23968.0,1.2205580101156392
985,2021-02,NE,9535.0,0.48556494603023287
986,2021-03,NE,8304.0,0.42287690737651323
987,2021-04,NE,10224.0,0.5206519148624122
988,2021-05,NE,3850.0,0.19605925980245376
989,2021-06,NE,1077.0,0.054845668261621475
990,2021-07,NE,3697.0,0.18826781389342118
991,2021-08,NE,15804.0,0.8048105303683062
992,2021-09,NE,22195.0,1.1302689016403795
993,2021-10,NE,17364.0,0.8842527239505992
994,2021-11,NE,26015.0,1.324800426950866
995,2021-12,NE,28429.0,1.4477321290711578
996,2022-01,NE,101069.0,5.146886578954337
997,2022-02,NE,36202.0,1.8435681359398521
998,2022-03,NE,2303.0,0.11727908450001324
999,2022-04,NE,2158.0,0.10989503445550525
1000,2022-05,NE,7115.0,0.36232769701154766
1001,2022-06,NE,12952.0,0.6595739046652938
1002,2022-07,NE,15802.0,0.8047086814021751
1003,2022-08,NE,13950.0,0.710396538764735
1004,2022-09,NE,7658.0,0.38997969131615345
1005,2022-10,NE,2879.0,0.14661158674578295
1006,2022-11,NE,2591.0,0.1319453356228981
1007,2022-12,NE,13711.0,0.6982255873120632
1008,2020-01,NV,0.0,0.0
1009,2020-02,NV,0.0,0.0
1010,2020-03,NV,1111.0,0.035337251283480135
1011,2020-04,NV,3940.0,0.12531842489370995
1012,2020-05,NV,3575.0,0.11370897690228757
1013,2020-06,NV,9954.0,0.31660395974415956
1014,2020-07,NV,29560.0,0.9402062537710827
1015,2020-08,NV,21176.0,0.6735388237434522
1016,2020-09,NV,10766.0,0.34243100568672113
1017,2020-10,NV,20760.0,0.6603072337039133
1018,2020-11,NV,51882.0,1.6501955635369185
1019,2020-12,NV,72439.0,2.3040460357551913
1020,2021-01,NV,53282.0,1.694724953093059
1021,2021-02,NV,15368.0,0.4888054704991204
1022,2021-03,NV,9984.0,0.317558160948934
1023,2021-04,NV,11639.0,0.37019826074565737
1024,2021-05,NV,8310.0,0.2643137337225202
1025,2021-06,NV,9964.0,0.3169220268124177
1026,2021-07,NV,22689.0,0.7216623711709098
1027,2021-08,NV,34199.0,1.087757566736037
1028,2021-09,NV,30719.0,0.9770702269822019
1029,2021-10,NV,28003.0,0.8906832112432892
1030,2021-11,NV,21319.0,0.6780871828195437
1031,2021-12,NV,30540.0,0.971376826460381
1032,2022-01,NV,155717.0,4.952844966795388
1033,2022-02,NV,26868.0,0.8545825989959895
1034,2022-03,NV,29363.0,0.9339403325263972
1035,2022-04,NV,6322.0,0.20108200055280057
1036,2022-05,NV,17923.0,0.570071606439077
1037,2022-06,NV,36467.0,1.1598951778169848
1038,2022-07,NV,52659.0,1.6749093747405766
1039,2022-08,NV,15077.0,0.4795497188128083
1040,2022-09,NV,5951.0,0.18928171232042332
1041,2022-10,NV,5433.0,0.17280583818465128
1042,2022-11,NV,8785.0,0.2794219194647822
1043,2022-12,NV,14372.0,0.4571259905006089
1044,2020-01,NH,0.0,0.0
1045,2020-02,NH,0.0,0.0
1046,2020-03,NH,366.0,0.02635004377275031
1047,2020-04,NH,1779.0,0.12807849145279454
1048,2020-05,NH,2505.0,0.18034661106759434
1049,2020-06,NH,1131.0,0.08142595493710547
1050,2020-07,NH,801.0,0.05766771874856011
1051,2020-08,NH,692.0,0.04982030134082846
1052,2020-09,NH,991.0,0.07134670322075289
1053,2020-10,NH,2818.0,0.20288093811915403
1054,2020-11,NH,9910.0,0.7134670322075289
1055,2020-12,NH,23034.0,1.6583248859604662
1056,2021-01,NH,21667.0,1.5599081924157951
1057,2021-02,NH,9729.0,0.7004359996313874
1058,2021-03,NH,8752.0,0.6300972215822698
1059,2021-04,NH,10710.0,0.7710627563009722
1060,2021-05,NH,3840.0,0.27645947564852785
1061,2021-06,NH,778.0,0.056011841680873614
1062,2021-07,NH,1153.0,0.08300983734967517
1063,2021-08,NH,7032.0,0.5062664147813666
1064,2021-09,NH,12579.0,0.9056207667142792
1065,2021-10,NH,14249.0,1.025851840759342
1066,2021-11,NH,26727.0,1.924201147306824
1067,2021-12,NH,37423.0,2.694255978436161
1068,2022-01,NH,78189.0,5.629190088927798
1069,2022-02,NH,21506.0,1.5483170529419896
1070,2022-03,NH,4179.0,0.30086566373312446
1071,2022-04,NH,7441.0,0.5357122287241395
1072,2022-05,NH,15587.0,1.1221806893056259
1073,2022-06,NH,6551.0,0.47163698567018386
1074,2022-07,NH,6178.0,0.4447829793116159
1075,2022-08,NH,6083.0,0.4379434870755195
1076,2022-09,NH,5972.0,0.4299520803575543
1077,2022-10,NH,6856.0,0.49359535548080913
1078,2022-11,NH,4161.0,0.299569759941022
1079,2022-12,NH,6172.0,0.4443510113809151
1080,2020-01,NJ,0.0,0.0
1081,2020-02,NJ,0.0,0.0
1082,2020-03,NJ,18695.0,0.20173451759066724
1083,2020-04,NJ,99956.0,1.0786079401065918
1084,2020-05,NJ,41793.0,0.45098104806989864
1085,2020-06,NJ,13076.0,0.14110085862613345
1086,2020-07,NJ,10014.0,0.10805934523417714
1087,2020-08,NJ,10205.0,0.1101203932609125
1088,2020-09,NJ,13322.0,0.14375540215794966
1089,2020-10,NJ,32617.0,0.3519644161676808
1090,2020-11,NJ,99454.0,1.0731909447693082
1091,2020-12,NJ,140248.0,1.5133919563014655
1092,2021-01,NJ,217450.0,2.3464654105424225
1093,2021-02,NJ,92523.0,0.9983997203017547
1094,2021-03,NJ,119458.0,1.2890506553809
1095,2021-04,NJ,89079.0,0.9612361108563277
1096,2021-05,NJ,18441.0,0.19899364743993017
1097,2021-06,NJ,7063.0,0.07621561367974766
1098,2021-07,NJ,15958.0,0.17220002309237056
1099,2021-08,NJ,52613.0,0.5677378001603517
1100,2021-09,NJ,62604.0,0.6755489563651313
1101,2021-10,NJ,44347.0,0.4785408211603808
1102,2021-11,NJ,53788.0,0.5804170223143519
1103,2021-12,NJ,311548.0,3.36186068394422
1104,2022-01,NJ,547603.0,5.90908943761445
1105,2022-02,NJ,55659.0,0.6006066603144663
1106,2022-03,NJ,32292.0,0.3484573972740212
1107,2022-04,NJ,61887.0,0.66781193314435
1108,2022-05,NJ,132901.0,1.4341117476500276
1109,2022-06,NJ,94156.0,1.0160211413889737
1110,2022-07,NJ,108924.0,1.1753800799168674
1111,2022-08,NJ,79263.0,0.8553133494404417
1112,2022-09,NJ,63968.0,0.6902676448911368
1113,2022-10,NJ,56936.0,0.6143865468597074
1114,2022-11,NJ,50767.0,0.547817932844365
1115,2022-12,NJ,78225.0,0.844112470635461
1116,2020-01,NM,0.0,0.0
1117,2020-02,NM,0.0,0.0
1118,2020-03,NM,311.0,0.014698396929500155
1119,2020-04,NM,3096.0,0.14632230512454175
1120,2020-05,NM,4278.0,0.20218566580193462
1121,2020-06,NM,4458.0,0.21069277656498936
1122,2020-07,NM,8453.0,0.39950337377834344
1123,2020-08,NM,4752.0,0.22458772414464545
1124,2020-09,NM,4083.0,0.19296962914195864
1125,2020-10,NM,17055.0,0.8060487447994378
1126,2020-11,NM,50605.0,2.3916796675799206
1127,2020-12,NM,45802.0,2.1646815953857432
1128,2021-01,NM,31167.0,1.4730062286229304
1129,2021-02,NM,11068.0,0.5230927884749444
1130,2021-03,NM,6520.0,0.3081464565284277
1131,2021-04,NM,6081.0,0.28739855861186636
1132,2021-05,NM,5088.0,0.240467664235681
1133,2021-06,NM,2721.0,0.128599157701511
1134,2021-07,NM,4874.0,0.23035365477293812
1135,2021-08,NM,22198.0,1.0491158039904966
1136,2021-09,NM,20410.0,0.9646118370774861
1137,2021-10,NM,22185.0,1.0485014015464982
1138,2021-11,NM,39055.0,1.8458067269505742
1139,2021-12,NM,35779.0,1.6909773110629778
1140,2022-01,NM,130044.0,6.14610395594829
1141,2022-02,NM,31347.0,1.4815133393859852
1142,2022-03,NM,6424.0,0.30360933078813185
1143,2022-04,NM,4471.0,0.21130717900898777
1144,2022-05,NM,13688.0,0.6469185118038525
1145,2022-06,NM,27831.0,1.315341109147649
1146,2022-07,NM,27193.0,1.285188127665266
1147,2022-08,NM,20269.0,0.9579479336464265
1148,2022-09,NM,7373.0,0.34846070920001493
1149,2022-10,NM,9560.0,0.4518221049711302
1150,2022-11,NM,18323.0,0.8659766139525124
1151,2022-12,NM,12490.0,0.590298963503077
1152,2020-01,NY,0.0,0.0
1153,2020-02,NY,0.0,0.0
1154,2020-03,NY,76210.0,0.3842021287348861
1155,2020-04,NY,233485.0,1.1770821943008118
1156,2020-05,NY,65879.0,0.332119827305151
1157,2020-06,NY,22567.0,0.11376839573756953
1158,2020-07,NY,21581.0,0.1087976137019758
1159,2020-08,NY,19757.0,0.0996021710722365
1160,2020-09,NY,23889.0,0.12043307509969417
1161,2020-10,NY,48854.0,0.24629065473316
1162,2020-11,NY,140525.0,0.7084372672939229
1163,2020-12,NY,326292.0,1.6449557930607983
1164,2021-01,NY,441124.0,2.223865369847105
1165,2021-02,NY,223960.0,1.1290632299103147
1166,2021-03,NY,227471.0,1.1467634487003446
1167,2021-04,NY,174727.0,0.8808618993237165
1168,2021-05,NY,54311.0,0.2738013622060149
1169,2021-06,NY,12514.0,0.06308759269109519
1170,2021-07,NY,35298.0,0.1779499637853826
1171,2021-08,NY,127783.0,0.6442002442741103
1172,2021-09,NY,148307.0,0.7476691393030409
1173,2021-10,NY,133395.0,0.6724923627160494
1174,2021-11,NY,170682.0,0.8604695937111642
1175,2021-12,NY,745358.0,3.7576188199655847
1176,2022-01,NY,1315562.0,6.632223079421653
1177,2022-02,NY,118963.0,0.5997354394526735
1178,2022-03,NY,70380.0,0.3548109935751382
1179,2022-04,NY,171318.0,0.8636758993649548
1180,2022-05,NY,278081.0,1.4019067335090651
1181,2022-06,NY,168595.0,0.8499482731145271
1182,2022-07,NY,205710.0,1.037058390002013
1183,2022-08,NY,173355.0,0.8739451519070486
1184,2022-09,NY,133173.0,0.6713731805538772
1185,2022-10,NY,132110.0,0.6660142137142868
1186,2022-11,NY,129310.0,0.6518984026598624
1187,2022-12,NY,193078.0,0.9733759167021957
1188,2020-01,NC,0.0,0.0
1189,2020-02,NC,0.0,0.0
1190,2020-03,NC,1526.0,0.01446286200515166
1191,2020-04,NC,8980.0,0.085109109309477
1192,2020-05,NC,18179.0,0.17229381939164615
1193,2020-06,NC,36378.0,0.34477719136527335
1194,2020-07,NC,57306.0,0.5431250131502103
1195,2020-08,NC,45619.0,0.4323599618696026
1196,2020-09,NC,43015.0,0.4076802156956741
1197,2020-10,NC,63801.0,0.604682214148546
1198,2020-11,NC,90163.0,0.8545314724577255
1199,2020-12,NC,176102.0,1.66902943960106
1200,2021-01,NC,217088.0,2.05747954585476
1201,2021-02,NC,101369.0,0.9607377841416898
1202,2021-03,NC,55929.0,0.5300743178808173
1203,2021-04,NC,55143.0,0.5226249014089633
1204,2021-05,NC,31294.0,0.2965929250256986
1205,2021-06,NC,12789.0,0.12120939854776185
1206,2021-07,NC,34606.0,0.32798283260175515
1207,2021-08,NC,166167.0,1.5748691945019895
1208,2021-09,NC,182074.0,1.7256298405805919
1209,2021-10,NC,82139.0,0.7784829765669412
1210,2021-11,NC,56716.0,0.5375332119817704
1211,2021-12,NC,149120.0,1.4133040512504689
1212,2022-01,NC,735802.0,6.973658446339844
1213,2022-02,NC,170030.0,1.611481275711623
1214,2022-03,NC,39736.0,0.37660306987988623
1215,2022-04,NC,30261.0,0.286802534166379
1216,2022-05,NC,85934.0,0.8144505789978392
1217,2022-06,NC,120921.0,1.146044388286333
1218,2022-07,NC,115467.0,1.0943533991801093
1219,2022-08,NC,137166.0,1.3000084730004144
1220,2022-09,NC,78045.0,0.7396815630354268
1221,2022-10,NC,38574.0,0.3655900648667891
1222,2022-11,NC,37903.0,0.35923057574132594
1223,2022-12,NC,41471.0,0.3930467563667395
1224,2020-01,ND,0.0,0.0
1225,2020-02,ND,0.0,0.0
1226,2020-03,ND,125.0,0.016130114536717303
1227,2020-04,ND,941.0,0.12142750223240785
1228,2020-05,ND,1513.0,0.19523890635242622
1229,2020-06,ND,1005.0,0.12968612087520712
1230,2020-07,ND,2888.0,0.37267016625631655
1231,2020-08,ND,5347.0,0.6899817794226193
1232,2020-09,ND,10029.0,1.2941513495099026
1233,2020-10,ND,22072.0,2.8481911044353945
1234,2020-11,ND,35337.0,4.559918859071835
1235,2020-12,ND,13244.0,1.7090178953942716
1236,2021-01,ND,5153.0,0.6649478416616341
1237,2021-02,ND,2184.0,0.2818253611855247
1238,2021-03,ND,3284.0,0.42377036910863697
1239,2021-04,ND,4381.0,0.565328254282868
1240,2021-05,ND,2471.0,0.31886010416182764
1241,2021-06,ND,763.0,0.09845821913212241
1242,2021-07,ND,937.0,0.12091133856723289
1243,2021-08,ND,5854.0,0.7554055239835447
1244,2021-09,ND,14663.0,1.8921269556150864
1245,2021-10,ND,16238.0,2.0953663987777245
1246,2021-11,ND,13902.0,1.7939268183155515
1247,2021-12,ND,11888.0,1.5340384128999622
1248,2022-01,ND,49547.0,6.393590279605857
1249,2022-02,ND,14286.0,1.843478530172347
1250,2022-03,ND,1727.0,0.22285366243928625
1251,2022-04,ND,1347.0,0.17381811424766566
1252,2022-05,ND,3444.0,0.44441691571563513
1253,2022-06,ND,5199.0,0.670883723811146
1254,2022-07,ND,7561.0,0.9756783680969562
1255,2022-08,ND,7186.0,0.9272880244868043
1256,2022-09,ND,4789.0,0.6179769481307132
1257,2022-10,ND,3506.0,0.4524174525258469
1258,2022-11,ND,3462.0,0.4467396522089224
1259,2022-12,ND,4309.0,0.5560373083097189
1260,2020-01,OH,0.0,0.0
1261,2020-02,OH,0.0,0.0
1262,2020-03,OH,2196.0,0.018641738802244512
1263,2020-04,OH,15828.0,0.1343631337713689
1264,2020-05,OH,17486.0,0.14843781634610545
1265,2020-06,OH,16276.0,0.13816618431026034
1266,2020-07,OH,39370.0,0.33421004400927434
1267,2020-08,OH,31998.0,0.2716294891594808
1268,2020-09,OH,30830.0,0.2617143931116568
1269,2020-10,OH,61710.0,0.5238532338281006
1270,2020-11,OH,205366.0,1.7433421360936916
1271,2020-12,OH,279317.0,2.3711086325257424
1272,2021-01,OH,195412.0,1.6588431069326979
1273,2021-02,OH,71630.0,0.608063638617839
1274,2021-03,OH,50144.0,0.4256700138887745
1275,2021-04,OH,54746.0,0.46473617143336887
1276,2021-05,OH,29622.0,0.2514597389800032
1277,2021-06,OH,9390.0,0.07971126017899635
1278,2021-07,OH,17953.0,0.1524021569748159
1279,2021-08,OH,91623.0,0.777783257867964
1280,2021-09,OH,193072.0,1.638978959028667
1281,2021-10,OH,131355.0,1.1150663025358962
1282,2021-11,OH,144890.0,1.2299642691517338
1283,2021-12,OH,325878.0,2.7663627310554815
1284,2022-01,OH,564310.0,4.790400557146904
1285,2022-02,OH,73535.0,0.6242350923602232
1286,2022-03,OH,18861.0,0.1601101254777476
1287,2022-04,OH,24257.0,0.20591651098635935
1288,2022-05,OH,66065.0,0.5608226202050473
1289,2022-06,OH,85330.0,0.7243622823294738
1290,2022-07,OH,99789.0,0.8471040406817749
1291,2022-08,OH,101304.0,0.8599648031068207
1292,2022-09,OH,94200.0,0.7996592874186854
1293,2022-10,OH,41292.0,0.35052580993728616
1294,2022-11,OH,42721.0,0.3626565224820983
1295,2022-12,OH,79809.0,0.6774947778088946
1296,2020-01,OK,0.0,0.0
1297,2020-02,OK,0.0,0.0
1298,2020-03,OK,565.0,0.014172339155865379
1299,2020-04,OK,3052.0,0.07655571522778963
1300,2020-05,OK,2888.0,0.07244197430467118
1301,2020-06,OK,7251.0,0.1818825331312918
1302,2020-07,OK,22699.0,0.5693768610601562
1303,2020-08,OK,22277.0,0.5587915033189612
1304,2020-09,OK,28466.0,0.7140350555944494
1305,2020-10,OK,35563.0,0.8920546856637884
1306,2020-11,OK,74983.0,1.8808575343792102
1307,2020-12,OK,93191.0,2.337583111989824
1308,2021-01,OK,98536.0,2.471655948782922
1309,2021-02,OK,35036.0,0.878835530380353
1310,2021-03,OK,13856.0,0.34756094043127556
1311,2021-04,OK,9941.0,0.24935791778488095
1312,2021-05,OK,4867.0,0.12208278702937488
1313,2021-06,OK,4679.0,0.1173670352394586
1314,2021-07,OK,22784.0,0.5715089828800651
1315,2021-08,OK,71323.0,1.7890508771925424
1316,2021-09,OK,61807.0,1.5503535685072063
1317,2021-10,OK,30213.0,0.7578564299401075
1318,2021-11,OK,22949.0,0.5756478075893001
1319,2021-12,OK,42011.0,1.0537949385434697
1320,2022-01,OK,267976.0,6.721852668375542
1321,2022-02,OK,44681.0,1.1207686474747274
1322,2022-03,OK,12253.0,0.3073516312864044
1323,2022-04,OK,7134.0,0.1789477301556524
1324,2022-05,OK,8867.0,0.22241793149567843
1325,2022-06,OK,26501.0,0.6647454158753777
1326,2022-07,OK,44584.0,1.1183355202214196
1327,2022-08,OK,49291.0,1.2364049014721423
1328,2022-09,OK,27537.0,0.6907322182921504
1329,2022-10,OK,10554.0,0.26473427867434196
1330,2022-11,OK,11504.0,0.28856387548508905
1331,2022-12,OK,30193.0,0.7573547542177759
1332,2020-01,OR,0.0,0.0
1333,2020-02,OR,0.0,0.0
1334,2020-03,OR,689.0,0.0162264448660023
1335,2020-04,OR,1820.0,0.04286230719321363
1336,2020-05,OR,1733.0,0.04081339470650506
